Date,Name,Year,Letterboxd URI
2017-12-30,Immortals,2011,https://letterboxd.com/film/immortals/
2017-12-30,The Hitman's Bodyguard,2017,https://letterboxd.com/film/the-hitmans-bodyguard/
2017-12-30,Coming to America,1988,https://letterboxd.com/film/coming-to-america/
2017-12-30,Unthinkable,2010,https://letterboxd.com/film/unthinkable/
2017-12-30,The Red Violin,1998,https://letterboxd.com/film/the-red-violin/
2017-12-30,Beverly Hills Cop,1984,https://letterboxd.com/film/beverly-hills-cop/
2017-12-30,Doctor Dolittle,1998,https://letterboxd.com/film/doctor-dolittle-1998/
2017-12-30,48 Hrs.,1982,https://letterboxd.com/film/48-hrs/
2017-12-30,Beverly Hills Cop II,1987,https://letterboxd.com/film/beverly-hills-cop-ii/
2017-12-30,Beverly Hills Cop III,1994,https://letterboxd.com/film/beverly-hills-cop-iii/
2017-12-30,The Golden Child,1986,https://letterboxd.com/film/the-golden-child/
2017-12-30,Another 48 Hrs.,1990,https://letterboxd.com/film/another-48-hrs/
2017-12-30,Dr. Dolittle 2,2001,https://letterboxd.com/film/dr-dolittle-2/
2017-12-30,Vampire in Brooklyn,1995,https://letterboxd.com/film/vampire-in-brooklyn/
2017-12-30,Scream 2,1997,https://letterboxd.com/film/scream-2/
2017-12-30,New Nightmare,1994,https://letterboxd.com/film/new-nightmare/
2017-12-30,Thor: The Dark World,2013,https://letterboxd.com/film/thor-the-dark-world/
2017-12-30,The Motorcycle Diaries,2004,https://letterboxd.com/film/the-motorcycle-diaries/
2017-12-30,The Karate Kid,1984,https://letterboxd.com/film/the-karate-kid/
2017-12-30,Lethal Weapon 3,1992,https://letterboxd.com/film/lethal-weapon-3/
2017-12-30,The Karate Kid Part II,1986,https://letterboxd.com/film/the-karate-kid-part-ii/
2017-12-30,Mulan,1998,https://letterboxd.com/film/mulan/
2017-12-30,The Next Karate Kid,1994,https://letterboxd.com/film/the-next-karate-kid/
2017-12-30,Cowboys & Aliens,2011,https://letterboxd.com/film/cowboys-aliens/
2017-12-30,Dance of the Drunk Mantis,1979,https://letterboxd.com/film/dance-of-the-drunk-mantis/
2017-12-30,The Man from Earth,2007,https://letterboxd.com/film/the-man-from-earth/
2017-12-31,The Grudge,2004,https://letterboxd.com/film/the-grudge/
2017-12-31,Tucker and Dale vs. Evil,2010,https://letterboxd.com/film/tucker-and-dale-vs-evil/
2017-12-31,Godless,2017,https://letterboxd.com/film/godless-2017/
2018-01-01,The Autopsy of Jane Doe,2016,https://letterboxd.com/film/the-autopsy-of-jane-doe/
2018-01-02,School of Rock,2003,https://letterboxd.com/film/school-of-rock/
2018-01-02,Tropic Thunder,2008,https://letterboxd.com/film/tropic-thunder/
2018-01-02,The Cable Guy,1996,https://letterboxd.com/film/the-cable-guy/
2018-01-02,Year One,2009,https://letterboxd.com/film/year-one/
2018-01-02,Gulliver's Travels,2010,https://letterboxd.com/film/gullivers-travels-2010/
2018-01-02,A Cross the Universe,2008,https://letterboxd.com/film/a-cross-the-universe/
2018-01-02,Dior: 1000 Lives Dior Homme,2013,
2018-01-02,Dave Chappelle: Equanimity,2017,https://letterboxd.com/film/dave-chappelle-equanimity/
2018-01-02,The Beguiled,2017,https://letterboxd.com/film/the-beguiled-2017/
2018-01-04,Gettin' Wet on Wet with Deadpool 2,2017,
2018-01-04,A Million Ways to Die in the West,2014,https://letterboxd.com/film/a-million-ways-to-die-in-the-west/
2018-01-04,Ted 2,2015,https://letterboxd.com/film/ted-2/
2018-01-04,Ted,2012,https://letterboxd.com/film/ted/
2018-01-04,Seth MacFarlane's Cavalcade of Cartoon Comedy,2009,
2018-01-05,Detachment,2011,https://letterboxd.com/film/detachment/
2018-01-05,American History X,1998,https://letterboxd.com/film/american-history-x/
2018-01-06,Dave Chappelle: The Bird Revelation,2017,https://letterboxd.com/film/dave-chappelle-the-bird-revelation/
2018-01-07,Pale Rider,1985,https://letterboxd.com/film/pale-rider/
2018-01-07,Bridge of Spies,2015,https://letterboxd.com/film/bridge-of-spies/
2018-01-07,E.T. the Extra-Terrestrial,1982,https://letterboxd.com/film/et-the-extra-terrestrial/
2018-01-07,Bedevilled,2010,https://letterboxd.com/film/bedevilled/
2018-01-08,The One,2001,https://letterboxd.com/film/the-one/
2018-01-08,Romeo Must Die,2000,https://letterboxd.com/film/romeo-must-die/
2018-01-08,Asura: The City of Madness,2016,https://letterboxd.com/film/asura-the-city-of-madness/
2018-01-08,The Osiris Child,2016,https://letterboxd.com/film/the-osiris-child/
2018-01-09,Hocus Pocus,1993,https://letterboxd.com/film/hocus-pocus/
2018-01-09,Planet Earth,2006,https://letterboxd.com/film/planet-earth-2006/
2018-01-09,Planet Earth II,2016,https://letterboxd.com/film/planet-earth-ii/
2018-01-09,Singin' in the Rain,1952,https://letterboxd.com/film/singin-in-the-rain/
2018-01-09,The Keeper of Lost Causes,2013,https://letterboxd.com/film/the-keeper-of-lost-causes/
2018-01-10,The Equalizer,2014,https://letterboxd.com/film/the-equalizer/
2018-01-10,A Walk Among the Tombstones,2014,https://letterboxd.com/film/a-walk-among-the-tombstones/
2018-01-10,Highlander: The Final Dimension,1994,https://letterboxd.com/film/highlander-the-final-dimension/
2018-01-10,Highlander 2: The Quickening,1991,https://letterboxd.com/film/highlander-2-the-quickening/
2018-01-10,Blue Ruin,2013,https://letterboxd.com/film/blue-ruin/
2018-01-11,Men in Black,1997,https://letterboxd.com/film/men-in-black/
2018-01-11,Men in Black 3,2012,https://letterboxd.com/film/men-in-black-3/
2018-01-11,Men in Black II,2002,https://letterboxd.com/film/men-in-black-ii/
2018-01-11,Bad Boys II,2003,https://letterboxd.com/film/bad-boys-ii/
2018-01-11,Justice League: War,2014,https://letterboxd.com/film/justice-league-war/
2018-01-11,Justice League Dark,2017,https://letterboxd.com/film/justice-league-dark/
2018-01-11,Son of Batman,2014,https://letterboxd.com/film/son-of-batman/
2018-01-11,Justice League: Doom,2012,https://letterboxd.com/film/justice-league-doom/
2018-01-11,Justice League vs. Teen Titans,2016,https://letterboxd.com/film/justice-league-vs-teen-titans/
2018-01-11,Justice League: Gods and Monsters,2015,https://letterboxd.com/film/justice-league-gods-and-monsters/
2018-01-11,Chronicle,2012,https://letterboxd.com/film/chronicle/
2018-01-11,American Ultra,2015,https://letterboxd.com/film/american-ultra/
2018-01-11,Into the Wild,2007,https://letterboxd.com/film/into-the-wild/
2018-01-11,Still Alice,2014,https://letterboxd.com/film/still-alice/
2018-01-12,Jumanji: Welcome to the Jungle,2017,https://letterboxd.com/film/jumanji-welcome-to-the-jungle/
2018-01-12,Dead Poets Society,1989,https://letterboxd.com/film/dead-poets-society/
2018-01-12,Aladdin,1992,https://letterboxd.com/film/aladdin/
2018-01-12,Night at the Museum,2006,https://letterboxd.com/film/night-at-the-museum/
2018-01-12,Mrs. Doubtfire,1993,https://letterboxd.com/film/mrs-doubtfire/
2018-01-12,"Good Morning, Vietnam",1987,https://letterboxd.com/film/good-morning-vietnam/
2018-01-12,Flubber,1997,https://letterboxd.com/film/flubber/
2018-01-12,The Birdcage,1996,https://letterboxd.com/film/the-birdcage/
2018-01-12,Night at the Museum: Secret of the Tomb,2014,https://letterboxd.com/film/night-at-the-museum-secret-of-the-tomb/
2018-01-12,Night at the Museum: Battle of the Smithsonian,2009,https://letterboxd.com/film/night-at-the-museum-battle-of-the-smithsonian/
2018-01-12,Bicentennial Man,1999,https://letterboxd.com/film/bicentennial-man/
2018-01-12,Patch Adams,1998,https://letterboxd.com/film/patch-adams/
2018-01-12,Popeye,1980,https://letterboxd.com/film/popeye/
2018-01-12,Gladiator,2000,https://letterboxd.com/film/gladiator-2000/
2018-01-12,3:10 to Yuma,2007,https://letterboxd.com/film/310-to-yuma-2007/
2018-01-12,Romper Stomper,1992,https://letterboxd.com/film/romper-stomper/
2018-01-12,Chaplin,1992,https://letterboxd.com/film/chaplin/
2018-01-13,Thor: Ragnarok,2017,https://letterboxd.com/film/thor-ragnarok/
2018-01-14,Pain & Gain,2013,https://letterboxd.com/film/pain-gain/
2018-01-14,Captain America: The Winter Soldier,2014,https://letterboxd.com/film/captain-america-the-winter-soldier/
2018-01-14,Captain America: Civil War,2016,https://letterboxd.com/film/captain-america-civil-war/
2018-01-14,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,https://letterboxd.com/film/the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe/
2018-01-14,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,https://letterboxd.com/film/the-chronicles-of-narnia-the-voyage-of-the-dawn-treader/
2018-01-14,The Chronicles of Narnia: Prince Caspian,2008,https://letterboxd.com/film/the-chronicles-of-narnia-prince-caspian/
2018-01-14,Appaloosa,2008,https://letterboxd.com/film/appaloosa/
2018-01-14,Blueberry,2004,https://letterboxd.com/film/blueberry/
2018-01-14,Neon Genesis Evangelion: The End of Evangelion,1997,https://letterboxd.com/film/neon-genesis-evangelion-the-end-of-evangelion/
2018-01-14,The Killing of a Sacred Deer,2017,https://letterboxd.com/film/the-killing-of-a-sacred-deer/
2018-01-14,Black Death,2010,https://letterboxd.com/film/black-death/
2018-01-14,Wolf,1994,https://letterboxd.com/film/wolf/
2018-01-14,Blood Diamond,2006,https://letterboxd.com/film/blood-diamond/
2018-01-14,A River Runs Through It,1992,https://letterboxd.com/film/a-river-runs-through-it/
2018-01-16,Acts of Violence,2018,https://letterboxd.com/film/acts-of-violence-2018/
2018-01-16,The Expendables,2010,https://letterboxd.com/film/the-expendables/
2018-01-16,The Expendables 2,2012,https://letterboxd.com/film/the-expendables-2/
2018-01-16,Live Free or Die Hard,2007,https://letterboxd.com/film/live-free-or-die-hard/
2018-01-16,RED,2010,https://letterboxd.com/film/red-2010/
2018-01-16,RED 2,2013,https://letterboxd.com/film/red-2/
2018-01-16,Death Becomes Her,1992,https://letterboxd.com/film/death-becomes-her/
2018-01-16,Moneyball,2011,https://letterboxd.com/film/moneyball/
2018-01-16,Mr. & Mrs. Smith,2005,https://letterboxd.com/film/mr-mrs-smith-2005/
2018-01-16,The Company of Wolves,1984,https://letterboxd.com/film/the-company-of-wolves/
2018-01-16,Coffee and Cigarettes III,1993,https://letterboxd.com/film/coffee-and-cigarettes-iii/
2018-01-16,Miss Peregrine's Home for Peculiar Children,2016,https://letterboxd.com/film/miss-peregrines-home-for-peculiar-children/
2018-01-16,Guernica,1978,https://letterboxd.com/film/guernica/
2018-01-16,When Animals Dream,2014,https://letterboxd.com/film/when-animals-dream/
2018-01-16,You Don't Know Jack,2010,https://letterboxd.com/film/you-dont-know-jack/
2018-01-18,The Chronicles of Riddick,2004,https://letterboxd.com/film/the-chronicles-of-riddick/
2018-01-18,The Chronicles of Riddick: Dark Fury,2004,https://letterboxd.com/film/the-chronicles-of-riddick-dark-fury/
2018-01-18,Star Trek Beyond,2016,https://letterboxd.com/film/star-trek-beyond/
2018-01-18,Assassins,1995,https://letterboxd.com/film/assassins/
2018-01-20,Godzilla: Planet of the Monsters,2017,https://letterboxd.com/film/godzilla-planet-of-the-monsters/
2018-01-22,The Lobster,2015,https://letterboxd.com/film/the-lobster/
2018-01-23,The Shoes: Time to Dance,2012,
2018-01-23,Parade's End,2012,https://letterboxd.com/film/parades-end/
2018-02-04,The Absent One,2014,https://letterboxd.com/film/dept-q-the-absent-one/
2018-02-05,GYO: Tokyo Fish Attack,2012,https://letterboxd.com/film/gyo-tokyo-fish-attack/
2018-02-05,Tekkonkinkreet,2006,https://letterboxd.com/film/tekkonkinkreet/
2018-02-05,Berserk: The Golden Age Arc III - The Advent,2013,https://letterboxd.com/film/berserk-the-golden-age-arc-iii-the-advent/
2018-02-05,Berserk: The Golden Age Arc I - The Egg of the King,2012,https://letterboxd.com/film/berserk-the-golden-age-arc-i-the-egg-of-the-king/
2018-02-05,Berserk: The Golden Age Arc II - The Battle for Doldrey,2012,https://letterboxd.com/film/berserk-the-golden-age-arc-ii-the-battle-for-doldrey/
2018-02-05,"Faster, Pussycat! Kill! Kill!",1965,https://letterboxd.com/film/faster-pussycat-kill-kill/
2018-02-08,Law Abiding Citizen,2009,https://letterboxd.com/film/law-abiding-citizen/
2018-02-08,Sausage Party,2016,https://letterboxd.com/film/sausage-party/
2018-02-08,Big Hero 6,2014,https://letterboxd.com/film/big-hero-6/
2018-02-08,Spy Kids,2001,https://letterboxd.com/film/spy-kids/
2018-02-08,Mad Max Beyond Thunderdome,1985,https://letterboxd.com/film/mad-max-beyond-thunderdome/
2018-02-08,Lethal Weapon,1987,https://letterboxd.com/film/lethal-weapon/
2018-02-08,Pocahontas,1995,https://letterboxd.com/film/pocahontas/
2018-02-08,Lethal Weapon 4,1998,https://letterboxd.com/film/lethal-weapon-4/
2018-02-08,The Passion of the Christ,2004,https://letterboxd.com/film/the-passion-of-the-christ/
2018-02-08,Apocalypto,2006,https://letterboxd.com/film/apocalypto/
2018-02-11,Chocolat,2000,https://letterboxd.com/film/chocolat/
2018-02-11,Cold Fish,2010,https://letterboxd.com/film/cold-fish/
2018-02-12,Kabaneri of the Iron Fortress,2016,https://letterboxd.com/film/kabaneri-of-the-iron-fortress/
2018-02-24,"Three Billboards Outside Ebbing, Missouri",2017,https://letterboxd.com/film/three-billboards-outside-ebbing-missouri/
2018-02-24,Inside Job,2010,https://letterboxd.com/film/inside-job-2010/
2018-02-24,Howl,2010,https://letterboxd.com/film/howl/
2018-02-24,Up,2009,https://letterboxd.com/film/up/
2018-02-24,Dark City,1998,https://letterboxd.com/film/dark-city-1998/
2018-02-24,Back to the Future Part III,1990,https://letterboxd.com/film/back-to-the-future-part-iii/
2018-02-24,Atlantis: The Lost Empire,2001,https://letterboxd.com/film/atlantis-the-lost-empire/
2018-02-24,Scarface,1983,https://letterboxd.com/film/scarface-1983/
2018-02-24,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,https://letterboxd.com/film/a-nightmare-on-elm-street-part-2-freddys-revenge/
2018-02-26,Superman 75th Anniversary,2013,https://letterboxd.com/film/superman-75th-anniversary/
2018-03-02,Ninja Scroll,1993,https://letterboxd.com/film/ninja-scroll/
2018-03-02,The Shape of Water,2017,https://letterboxd.com/film/the-shape-of-water/
2018-03-02,The Shock Doctrine,2007,https://letterboxd.com/film/the-shock-doctrine-2007/
2018-03-02,The Shock Doctrine,2009,https://letterboxd.com/film/the-shock-doctrine/
2018-03-04,The Arrival of a Train at La Ciotat,1896,https://letterboxd.com/film/the-arrival-of-a-train-at-la-ciotat/
2018-03-04,Tillie's Punctured Romance,1914,https://letterboxd.com/film/tillies-punctured-romance/
2018-03-04,The Champion,1915,https://letterboxd.com/film/the-champion/
2018-03-04,A Burlesque on Carmen,1915,https://letterboxd.com/film/a-burlesque-on-carmen/
2018-03-04,The Rink,1916,https://letterboxd.com/film/the-rink/
2018-03-04,X-Men: Days of Future Past,2014,https://letterboxd.com/film/x-men-days-of-future-past/
2018-03-04,Iron Man,2008,https://letterboxd.com/film/iron-man-2008/
2018-03-04,X-Men: First Class,2011,https://letterboxd.com/film/x-men-first-class/
2018-03-04,Spider-Man: Homecoming,2017,https://letterboxd.com/film/spider-man-homecoming/
2018-03-04,The Avengers,2012,https://letterboxd.com/film/the-avengers-2012/
2018-03-04,X-Men: Apocalypse,2016,https://letterboxd.com/film/x-men-apocalypse/
2018-03-04,Iron Man 2,2010,https://letterboxd.com/film/iron-man-2/
2018-03-04,The Wolverine,2013,https://letterboxd.com/film/the-wolverine/
2018-03-04,Ant-Man,2015,https://letterboxd.com/film/ant-man/
2018-03-04,Batman Returns,1992,https://letterboxd.com/film/batman-returns/
2018-03-04,X-Men: The Last Stand,2006,https://letterboxd.com/film/x-men-the-last-stand/
2018-03-04,The Amazing Spider-Man,2012,https://letterboxd.com/film/the-amazing-spider-man/
2018-03-04,Green Lantern,2011,https://letterboxd.com/film/green-lantern/
2018-03-04,Jonah Hex,2010,https://letterboxd.com/film/jonah-hex/
2018-03-04,The Amazing Spider-Man 2,2014,https://letterboxd.com/film/the-amazing-spider-man-2/
2018-03-04,Iron Man 3,2013,https://letterboxd.com/film/iron-man-3/
2018-03-04,Spider-Man,2002,https://letterboxd.com/film/spider-man/
2018-03-04,Spider-Man 2,2004,https://letterboxd.com/film/spider-man-2/
2018-03-04,Batman: Mask of the Phantasm,1993,https://letterboxd.com/film/batman-mask-of-the-phantasm/
2018-03-04,Batman Beyond: The Movie,1999,https://letterboxd.com/film/batman-beyond-the-movie/
2018-03-04,Kingsman: The Secret Service,2014,https://letterboxd.com/film/kingsman-the-secret-service/
2018-03-04,Spider-Man 3,2007,https://letterboxd.com/film/spider-man-3/
2018-03-04,Avengers: Age of Ultron,2015,https://letterboxd.com/film/avengers-age-of-ultron/
2018-03-04,Mona Lisa Smile,2003,https://letterboxd.com/film/mona-lisa-smile/
2018-03-04,One Eight Seven,1997,https://letterboxd.com/film/one-eight-seven/
2018-03-11,Romeo + Juliet,1996,https://letterboxd.com/film/romeo-juliet-1996/
2018-03-11,Spawn,1997,https://letterboxd.com/film/spawn/
2018-03-11,Moulin Rouge!,2001,https://letterboxd.com/film/moulin-rouge-2001/
2018-03-11,Pirates of the Caribbean: Dead Men Tell No Tales,2017,https://letterboxd.com/film/pirates-of-the-caribbean-dead-men-tell-no-tales/
2018-03-11,The Mummy,2017,https://letterboxd.com/film/the-mummy-2017/
2018-03-11,The Wolf of Wall Street,2013,https://letterboxd.com/film/the-wolf-of-wall-street/
2018-03-11,The Hobbit: The Desolation of Smaug,2013,https://letterboxd.com/film/the-hobbit-the-desolation-of-smaug/
2018-03-11,Unknown,2011,https://letterboxd.com/film/unknown-2011/
2018-03-20,Star Wars: The Last Jedi,2017,https://letterboxd.com/film/star-wars-the-last-jedi/
2018-03-24,Ingrid Goes West,2017,https://letterboxd.com/film/ingrid-goes-west/
2018-03-24,Chappie,2015,https://letterboxd.com/film/chappie/
2018-03-24,Adam: Episode 1,2016,https://letterboxd.com/film/adam-episode-1/
2018-03-26,Green Room,2015,https://letterboxd.com/film/green-room/
2018-04-05,The Broken Circle Breakdown,2012,https://letterboxd.com/film/the-broken-circle-breakdown/
2018-04-08,I'm Not There,2007,https://letterboxd.com/film/im-not-there/
2018-04-08,Reign of Fire,2002,https://letterboxd.com/film/reign-of-fire/
2018-04-08,The Machinist,2004,https://letterboxd.com/film/the-machinist/
2018-04-08,Kung Fury,2015,https://letterboxd.com/film/kung-fury/
2018-04-18,The Return of the Living Dead,1985,https://letterboxd.com/film/the-return-of-the-living-dead/
2018-04-21,Grave of the Fireflies,1988,https://letterboxd.com/film/grave-of-the-fireflies/
2018-04-22,Once Upon a Time in Venice,2017,https://letterboxd.com/film/once-upon-a-time-in-venice/
2018-04-24,The Chaser,2008,https://letterboxd.com/film/the-chaser/
2018-04-24,From Paris with Love,2010,https://letterboxd.com/film/from-paris-with-love/
2018-04-24,The Messenger: The Story of Joan of Arc,1999,https://letterboxd.com/film/the-messenger-the-story-of-joan-of-arc/
2018-04-24,Resident Evil,2002,https://letterboxd.com/film/resident-evil/
2018-04-24,Annihilation,2018,https://letterboxd.com/film/annihilation/
2018-04-24,The Wailing,2016,https://letterboxd.com/film/the-wailing/
2018-04-30,Other Worlds,2004,https://letterboxd.com/film/other-worlds-2004/
2018-05-02,Happiness,2017,https://letterboxd.com/film/happiness-2017/
2018-05-04,Man,2012,https://letterboxd.com/film/man/
2018-05-04,In the Fall,2011,https://letterboxd.com/film/in-the-fall/
2018-05-04,What If,2013,https://letterboxd.com/film/what-if-2013/
2018-05-09,Hostiles,2017,https://letterboxd.com/film/hostiles-2017/
2018-05-09,When You’re Strange,2009,https://letterboxd.com/film/when-youre-strange/
2018-05-12,The Punisher,2004,https://letterboxd.com/film/the-punisher-2004/
2018-05-13,Aningaaq,2013,https://letterboxd.com/film/aningaaq/
2018-05-13,Free State of Jones,2016,https://letterboxd.com/film/free-state-of-jones/
2018-05-14,Shimmer Lake,2017,https://letterboxd.com/film/shimmer-lake/
2018-05-19,High-Rise,2015,https://letterboxd.com/film/high-rise-2015/
2018-05-19,Revenge,2017,https://letterboxd.com/film/revenge-2017-1/
2018-05-19,Pyewacket,2017,https://letterboxd.com/film/pyewacket/
2018-05-22,Black Panther,2018,https://letterboxd.com/film/black-panther-2018/
2018-05-23,It Follows,2014,https://letterboxd.com/film/it-follows/
2018-05-25,Animal Collective: Applesauce,2012,
2018-05-25,A Hypnotic Television Experience,1995,https://letterboxd.com/film/a-hypnotic-television-experience/
2018-05-25,Intoxication,2002,https://letterboxd.com/film/intoxication/
2018-05-29,Game Night,2018,https://letterboxd.com/film/game-night/
2018-05-29,Zootopia,2016,https://letterboxd.com/film/zootopia/
2018-06-03,Phone Booth,2002,https://letterboxd.com/film/phone-booth/
2018-06-03,The Outsider,2018,https://letterboxd.com/film/the-outsider-2018/
2018-06-07,30 Days of Night,2007,https://letterboxd.com/film/30-days-of-night/
2018-06-07,Hard Candy,2005,https://letterboxd.com/film/hard-candy/
2018-06-13,Voices of a Distant Star,2002,https://letterboxd.com/film/voices-of-a-distant-star/
2018-06-21,The Redeemed and the Dominant: Fittest on Earth,2018,https://letterboxd.com/film/the-redeemed-and-the-dominant-fittest-on-earth/
2018-06-22,Isle of Dogs,2018,https://letterboxd.com/film/isle-of-dogs-2018/
2018-06-22,Come Together: A Fashion Picture in Motion,2016,
2018-06-22,K-PAX,2001,https://letterboxd.com/film/k-pax/
2018-06-22,Speed,1994,https://letterboxd.com/film/speed/
2018-06-22,The Raid,2011,https://letterboxd.com/film/the-raid-2011/
2018-06-22,The Lake House,2006,https://letterboxd.com/film/the-lake-house/
2018-06-22,Deadpool: No Good Deed,2017,https://letterboxd.com/film/deadpool-no-good-deed/
2018-06-22,Deadpool 2,2018,https://letterboxd.com/film/deadpool-2/
2018-06-26,God of War,2017,https://letterboxd.com/film/god-of-war/
2018-06-26,The Forbidden Kingdom,2008,https://letterboxd.com/film/the-forbidden-kingdom/
2018-06-26,Fearless,2006,https://letterboxd.com/film/fearless-2006/
2018-06-26,Once Upon a Time in China,1991,https://letterboxd.com/film/once-upon-a-time-in-china/
2018-06-28,Closely Watched Trains,1966,https://letterboxd.com/film/closely-watched-trains/
2018-06-28,Adrift,1971,https://letterboxd.com/film/adrift-1971/
2018-07-02,Southpaw,2015,https://letterboxd.com/film/southpaw-2015/
2018-07-02,The Last Stand,2013,https://letterboxd.com/film/the-last-stand-2013/
2018-07-02,The Science of Interstellar,2014,https://letterboxd.com/film/the-science-of-interstellar/
2018-07-02,Inside Interstellar,2015,
2018-07-10,The Legacy of a Whitetail Deer Hunter,2018,https://letterboxd.com/film/the-legacy-of-a-whitetail-deer-hunter/
2018-07-11,M.I.A.: Born Free,2010,https://letterboxd.com/film/mia-born-free-2010/
2018-07-11,A Girl Walks Home Alone at Night,2014,https://letterboxd.com/film/a-girl-walks-home-alone-at-night/
2018-07-16,Contagion,2011,https://letterboxd.com/film/contagion/
2018-07-16,Stanley Kubrick: A Life in Pictures,2001,https://letterboxd.com/film/stanley-kubrick-a-life-in-pictures/
2018-07-16,Making 'The Shining',1980,https://letterboxd.com/film/making-the-shining/
2018-07-19,The Look of Silence,2014,https://letterboxd.com/film/the-look-of-silence/
2018-07-19,Into the Inferno,2016,https://letterboxd.com/film/into-the-inferno/
2018-07-28,"It's Not You, It's Me",2013,https://letterboxd.com/film/its-not-you-its-me-2013-4/
2018-08-04,Lo and Behold: Reveries of the Connected World,2016,https://letterboxd.com/film/lo-and-behold-reveries-of-the-connected-world/
2018-08-04,Woyzeck,1979,https://letterboxd.com/film/woyzeck/
2018-08-18,9,2005,https://letterboxd.com/film/9-2005/
2018-08-19,Human,2015,https://letterboxd.com/film/human-2015/
2018-08-19,The Hobbit: The Battle of the Five Armies,2014,https://letterboxd.com/film/the-hobbit-the-battle-of-the-five-armies/
2018-08-19,Blitz,2011,https://letterboxd.com/film/blitz/
2018-08-19,The Alienist,2018,
2018-08-19,Dracula Untold,2014,https://letterboxd.com/film/dracula-untold/
2018-08-24,Upgrade,2018,https://letterboxd.com/film/upgrade/
2018-08-24,Jason Bourne,2016,https://letterboxd.com/film/jason-bourne/
2018-08-27,Warrior,2011,https://letterboxd.com/film/warrior/
2018-08-27,Legend,2015,https://letterboxd.com/film/legend-2015/
2018-08-27,Babe: Pig in the City,1998,https://letterboxd.com/film/babe-pig-in-the-city/
2018-08-27,Happy Feet,2006,https://letterboxd.com/film/happy-feet/
2018-08-27,Happy Feet Two,2011,https://letterboxd.com/film/happy-feet-two/
2018-08-27,Babe,1995,https://letterboxd.com/film/babe/
2018-09-01,Rocky IV,1985,https://letterboxd.com/film/rocky-iv/
2018-09-01,The Expendables 3,2014,https://letterboxd.com/film/the-expendables-3/
2018-09-03,Masters of the Universe,1987,https://letterboxd.com/film/masters-of-the-universe/
2018-09-08,Batman: Year One,2011,https://letterboxd.com/film/batman-year-one/
2018-09-08,Batman: The Dark Knight Returns (Deluxe Edition),2013,
2018-10-06,The Most Unknown,2018,https://letterboxd.com/film/the-most-unknown/
2018-10-06,Hold the Dark,2018,https://letterboxd.com/film/hold-the-dark/
2018-10-06,Iceman,2017,https://letterboxd.com/film/iceman-2017/
2018-10-07,Redline,2009,https://letterboxd.com/film/redline/
2018-10-07,Hotel Artemis,2018,https://letterboxd.com/film/hotel-artemis/
2018-10-08,Extinction,2018,https://letterboxd.com/film/extinction/
2018-11-04,Apostle,2018,https://letterboxd.com/film/apostle-2018/
2018-11-04,The Beast Within,1982,https://letterboxd.com/film/the-beast-within/
2018-11-04,BlacKkKlansman,2018,https://letterboxd.com/film/blackkklansman/
2018-11-04,Black '47,2018,https://letterboxd.com/film/black-47/
2018-11-19,The Ballad of Buster Scruggs,2018,https://letterboxd.com/film/the-ballad-of-buster-scruggs/
2018-12-03,Casshern,2004,https://letterboxd.com/film/casshern/
2018-12-23,Winchester,2018,https://letterboxd.com/film/winchester/
2018-12-23,It Stains the Sands Red,2016,https://letterboxd.com/film/it-stains-the-sands-red/
2019-01-11,Death Wish,2018,https://letterboxd.com/film/death-wish-2018/
2019-01-11,The Christmas Chronicles,2018,https://letterboxd.com/film/the-christmas-chronicles/
2019-01-19,Animal World,2018,https://letterboxd.com/film/animal-world/
2019-01-26,Rigor Mortis,2013,https://letterboxd.com/film/rigor-mortis/
2019-01-26,Polar,2019,https://letterboxd.com/film/polar-2019/
2019-01-26,8,2008,https://letterboxd.com/film/8-2008/
2019-01-26,Pulpe amère,1987,https://letterboxd.com/film/pulpe-amere/
2019-01-28,Sonic Sea,2016,https://letterboxd.com/film/sonic-sea/
2019-02-06,Velvet Buzzsaw,2019,https://letterboxd.com/film/velvet-buzzsaw/
2019-02-08,The Favourite,2018,https://letterboxd.com/film/the-favourite/
2019-02-09,In the Heart of the Sea,2015,https://letterboxd.com/film/in-the-heart-of-the-sea/
2019-02-09,TRON: Legacy,2010,https://letterboxd.com/film/tron-legacy/
2019-02-09,Transcendence,2014,https://letterboxd.com/film/transcendence/
2019-02-09,Girl with a Pearl Earring,2003,https://letterboxd.com/film/girl-with-a-pearl-earring/
2019-02-09,Jurassic World,2015,https://letterboxd.com/film/jurassic-world/
2019-02-09,Ready Player One,2018,https://letterboxd.com/film/ready-player-one/
2019-02-09,God: City,2018,https://letterboxd.com/film/god-city/
2019-02-09,Lima,2017,https://letterboxd.com/film/lima/
2019-02-09,Presidential Motorcade,2016,
2019-02-09,Mowgli: Legend of the Jungle,2018,https://letterboxd.com/film/mowgli-legend-of-the-jungle/
2019-02-09,Tomb Raider,2018,https://letterboxd.com/film/tomb-raider/
2019-02-09,Kundo: Age of the Rampant,2014,https://letterboxd.com/film/kundo-age-of-the-rampant/
2019-02-09,The Magnificent Seven,2016,https://letterboxd.com/film/the-magnificent-seven-2016/
